,CustomerID,Name,Age,City,JoinDate,LastPurchaseDate,TotalOrders,TotalSpent,AvgOrderValue,PaymentMethod,CustomerLifetime,Recency,PurchaseFrequency,MonetaryValue,CLV,CustomerSegment,Recency_missing
344,C345,Yusuf,41,Multan,2020-09-04,2022-03-31,28,264529,9447,Mobile Wallet,573,476.0,0.04886561954624782,9447.464285714286,264529.0,VIP,0
345,C346,Sana,30,Lahore,2018-02-08,2020-10-03,39,308990,7923,Cash,968,1020.0,0.040289256198347105,7922.820512820513,308990.0,VIP,0
346,C347,Tania,28,Islamabad,2021-11-30,2022-05-19,18,301322,16740,Bank Transfer,170,427.0,0.10588235294117647,16740.11111111111,301321.99999999994,VIP,0
347,C348,Mahnoor,42,Faisalabad,2023-12-07,2023-12-31,38,587078,15449,Card,24,1938.0,1.5833333333333333,15449.421052631578,587078.0,VIP,1
348,C349,Talha,28,Lahore,2019-03-15,2022-05-21,12,163441,13620,Cash,1163,425.0,0.010318142734307825,13620.083333333334,163441.00000000003,Loyal,0
349,C350,Sara,26,Sialkot,2020-12-17,2023-11-17,34,467982,13764,Card,1065,1938.0,0.03192488262910798,13764.176470588236,467982.00000000006,VIP,1
350,C351,Bilal,40,Peshawar,2021-02-07,2021-06-07,3,49082,16361,Mobile Wallet,120,773.0,0.025,16360.666666666666,49082.0,Regular,0
351,C352,Farhan,43,Quetta,2022-10-18,2023-12-31,3,24890,8297,Cash,439,1938.0,0.00683371298405467,8296.666666666666,24889.999999999996,Regular,1
352,C353,Mahnoor,21,Multan,2019-08-30,2022-02-25,11,68726,6248,Card,910,510.0,0.012087912087912088,6247.818181818182,68726.0,Regular,0
353,C354,Noor,26,Sialkot,2020-10-19,2023-12-31,9,153483,17054,Bank Transfer,1168,1938.0,0.007705479452054794,17053.666666666668,153483.0,Loyal,1
354,C355,Aisha,43,Islamabad,2020-08-27,2021-08-24,14,246825,17630,Mobile Wallet,362,695.0,0.03867403314917127,17630.35714285714,246824.99999999994,VIP,0
355,C356,Maryam,45,Sialkot,2020-10-13,2022-05-12,13,109741,8442,Card,576,434.0,0.022569444444444444,8441.615384615385,109741.0,Loyal,0
356,C357,Rabia,27,Rawalpindi,2023-03-01,2023-12-31,22,266460,12112,Cash,305,1938.0,0.07213114754098361,12111.818181818182,266460.0,VIP,1
357,C358,Fatima,30,Faisalabad,2018-10-12,2020-06-04,25,536859,21474,Mobile Wallet,601,1141.0,0.04159733777038269,21474.36,536859.0,VIP,0
358,C359,Ahmed,23,Faisalabad,2020-01-02,2023-05-05,19,114154,6008,Bank Transfer,1219,76.0,0.015586546349466776,6008.105263157895,114154.00000000001,Loyal,0
359,C360,Noor,43,Multan,2022-11-23,2023-12-31,35,304083,8688,Cash,403,1938.0,0.08684863523573201,8688.085714285715,304083.0,VIP,1
360,C361,Fahad,21,Peshawar,2018-01-07,2021-01-05,37,418116,11300,Card,1094,926.0,0.033820840950639856,11300.432432432432,418116.0,VIP,0
361,C362,Sara,39,Multan,2019-05-26,2021-03-01,35,538530,15387,Mobile Wallet,645,871.0,0.05426356589147287,15386.57142857143,538530.0,VIP,0
362,C363,Fatima,42,Faisalabad,2019-06-06,2020-08-01,29,514226,17732,Cash,422,1083.0,0.06872037914691943,17731.931034482757,514225.99999999994,VIP,0
363,C364,Aisha,38,Faisalabad,2022-07-22,2023-12-31,3,43914,14638,Bank Transfer,527,1938.0,0.0056925996204933585,14638.0,43914.0,Regular,1
364,C365,Saima,39,Sialkot,2021-08-12,2023-12-31,31,614738,19830,Bank Transfer,871,1938.0,0.03559127439724455,19830.25806451613,614738.0000000001,VIP,1
365,C366,Farhan,41,Lahore,2021-03-08,2023-12-31,24,199599,8317,Cash,1028,1938.0,0.023346303501945526,8316.625,199599.0,Loyal,1
366,C367,Zain,27,Rawalpindi,2019-08-27,2019-11-15,5,68266,13653,Card,80,1343.0,0.0625,13653.2,68266.0,Regular,0
367,C368,Sana,33,Sialkot,2020-03-07,2023-12-31,27,566629,20986,Cash,1394,1938.0,0.019368723098995694,20986.25925925926,566629.0,VIP,1
368,C369,Ali,44,Lahore,2022-10-08,2023-12-31,14,306517,21894,Cash,449,1938.0,0.031180400890868598,21894.071428571428,306517.0,VIP,1
369,C370,Hamza,34,Islamabad,2023-03-19,2023-12-31,36,847315,23537,Bank Transfer,287,1938.0,0.1254355400696864,23536.527777777777,847314.9999999999,VIP,1
370,C371,Aisha,43,Hyderabad,2022-10-14,2023-12-31,31,324380,10464,Bank Transfer,443,1938.0,0.06997742663656885,10463.870967741936,324380.0,VIP,1
371,C372,Iqra,28,Rawalpindi,2021-02-09,2023-12-31,34,426686,12550,Card,1055,1938.0,0.03222748815165877,12549.588235294117,426685.99999999994,VIP,1
372,C373,Noman,27,Faisalabad,2021-10-07,2023-08-22,37,272457,7364,Cash,684,1938.0,0.054093567251461985,7363.7027027027025,272457.0,VIP,1
373,C374,Zara,42,Islamabad,2020-05-26,2020-11-03,29,523321,18046,Bank Transfer,161,989.0,0.18012422360248448,18045.55172413793,523321.0,VIP,0
374,C375,Maryam,21,Rawalpindi,2022-09-17,2023-12-31,40,233647,5841,Bank Transfer,470,1938.0,0.0851063829787234,5841.175,233647.0,VIP,1
375,C376,Rabia,20,Multan,2021-05-08,2023-08-14,29,672692,23196,Cash,828,1938.0,0.035024154589371984,23196.275862068964,672692.0,VIP,1
376,C377,Uzma,27,Faisalabad,2022-11-21,2023-12-31,4,69805,17451,Bank Transfer,405,1938.0,0.009876543209876543,17451.25,69805.0,Regular,1
377,C378,Farhan,34,Islamabad,2023-12-28,2023-12-31,28,687458,24552,Card,3,1938.0,9.333333333333334,24552.071428571428,687458.0,VIP,1
378,C379,Bilal,40,Peshawar,2019-07-10,2022-03-11,14,90826,6488,Mobile Wallet,975,496.0,0.014358974358974359,6487.571428571428,90826.0,Regular,0
379,C380,Yusuf,34,Multan,2021-10-14,2023-12-29,20,366938,18347,Card,806,1938.0,0.02481389578163772,18346.9,366938.00000000006,VIP,1
380,C381,Rabia,20,Hyderabad,2018-08-02,2020-08-17,17,126681,7452,Card,746,1067.0,0.022788203753351208,7451.823529411765,126681.0,Loyal,0
381,C382,Ahmed,27,Rawalpindi,2018-03-25,2021-10-17,12,148043,12337,Card,1302,641.0,0.009216589861751152,12336.916666666666,148043.0,Loyal,0
382,C383,Bushra,26,Quetta,2020-11-15,2023-01-09,13,326554,25120,Card,785,192.0,0.016560509554140127,25119.53846153846,326554.0,VIP,0
383,C384,Farhan,29,Lahore,2018-04-16,2020-02-13,39,667650,17119,Cash,668,1253.0,0.058383233532934134,17119.23076923077,667650.0,VIP,0
384,C385,Imran,38,Sialkot,2020-09-21,2021-05-17,22,559412,25428,Card,238,794.0,0.09243697478991597,25427.81818181818,559412.0,VIP,0
385,C386,Noor,37,Peshawar,2022-02-26,2022-08-16,35,538734,15392,Bank Transfer,171,338.0,0.2046783625730994,15392.4,538734.0,VIP,0
386,C387,Uzma,23,Peshawar,2022-01-23,2023-12-31,32,318348,9948,Mobile Wallet,707,1938.0,0.04526166902404526,9948.375,318348.0,VIP,1
387,C388,Aisha,45,Hyderabad,2023-06-04,2023-12-31,30,715456,23849,Cash,210,1938.0,0.14285714285714285,23848.533333333333,715455.9999999999,VIP,1
388,C389,Bilal,28,Quetta,2020-09-25,2023-06-03,39,991358,25419,Mobile Wallet,981,47.0,0.039755351681957186,25419.4358974359,991358.0,VIP,0
389,C390,Ahmed,35,Multan,2020-01-15,2022-11-08,16,273938,17121,Mobile Wallet,1028,254.0,0.01556420233463035,17121.125,273938.0,VIP,0
390,C391,Saad,39,Faisalabad,2018-02-11,2021-02-03,15,114046,7603,Bank Transfer,1088,897.0,0.013786764705882353,7603.066666666667,114045.99999999999,Loyal,0
391,C392,Uzma,37,Rawalpindi,2023-05-05,2023-12-31,34,688895,20262,Card,240,1938.0,0.14166666666666666,20261.617647058825,688895.0,VIP,1
392,C393,Noman,27,Peshawar,2020-09-23,2022-07-12,40,681851,17046,Mobile Wallet,657,373.0,0.060882800608828,17046.275,681851.0,VIP,0
393,C394,Anum,43,Hyderabad,2021-09-16,2023-10-06,32,435476,13609,Cash,750,1938.0,0.042666666666666665,13608.625,435476.0,VIP,1
394,C395,Hamza,43,Rawalpindi,2021-07-16,2022-04-16,37,396812,10725,Bank Transfer,274,460.0,0.13503649635036497,10724.648648648648,396812.0,VIP,0
395,C396,Saad,43,Gujranwala,2023-11-19,2023-12-31,21,179967,8570,Mobile Wallet,42,1938.0,0.5,8569.857142857143,179967.0,Loyal,1
396,C397,Ibrahim,31,Islamabad,2021-05-23,2021-07-20,37,330800,8941,Card,58,730.0,0.6379310344827587,8940.54054054054,330800.0,VIP,0
397,C398,Laiba,29,Islamabad,2023-07-04,2023-12-31,3,69889,23296,Bank Transfer,180,1938.0,0.016666666666666666,23296.333333333332,69889.0,Regular,1
398,C399,Iqra,30,Islamabad,2018-07-30,2020-01-28,33,297642,9019,Bank Transfer,547,1269.0,0.0603290676416819,9019.454545454546,297642.00000000006,VIP,0
399,C400,Uzma,22,Gujranwala,2018-08-08,2019-07-14,12,293950,24496,Card,340,1467.0,0.03529411764705882,24495.833333333332,293950.0,VIP,0
400,C401,Waqar,23,Hyderabad,2022-09-01,2023-12-31,17,371592,21858,Bank Transfer,486,1938.0,0.03497942386831276,21858.352941176472,371592.0,VIP,1
401,C402,Zain,38,Peshawar,2021-06-04,2023-12-31,6,156751,26125,Card,940,1938.0,0.006382978723404255,26125.166666666668,156751.0,Loyal,1
402,C403,Yusuf,40,Rawalpindi,2020-12-19,2023-12-31,8,79056,9882,Card,1107,1938.0,0.007226738934056007,9882.0,79055.99999999999,Regular,1
403,C404,Farhan,20,Peshawar,2023-01-20,2023-12-31,33,457489,13863,Mobile Wallet,345,1938.0,0.09565217391304348,13863.30303030303,457489.0,VIP,1
404,C405,Noman,42,Quetta,2018-10-19,2022-09-25,17,239043,14061,Cash,1437,298.0,0.011830201809324982,14061.35294117647,239043.0,VIP,0
405,C406,Anum,23,Hyderabad,2020-07-09,2023-12-31,12,169819,14152,Card,1270,1938.0,0.009448818897637795,14151.583333333334,169819.00000000003,Loyal,1
406,C407,Hassan,25,Faisalabad,2021-03-28,2023-10-13,10,207421,20742,Bank Transfer,929,1938.0,0.010764262648008612,20742.1,207421.0,VIP,1
407,C408,Saad,36,Hyderabad,2023-07-16,2023-12-31,8,187713,23464,Bank Transfer,168,1938.0,0.047619047619047616,23464.125,187712.99999999997,Loyal,1
408,C409,Ayesha,39,Faisalabad,2018-04-16,2018-11-19,17,408948,24056,Card,217,1704.0,0.07834101382488479,24055.764705882353,408947.99999999994,VIP,0
409,C410,Saad,38,Karachi,2019-12-19,2022-09-07,36,730833,20301,Cash,993,316.0,0.03625377643504532,20300.916666666668,730833.0000000001,VIP,0
410,C411,Saima,33,Sialkot,2023-07-08,2023-12-31,33,536272,16251,Mobile Wallet,176,1938.0,0.1875,16250.666666666666,536272.0,VIP,1
411,C412,Omar,25,Multan,2022-08-14,2023-12-31,34,499080,14679,Bank Transfer,504,1938.0,0.06746031746031746,14678.823529411764,499080.0,VIP,1
412,C413,Laiba,21,Quetta,2018-12-27,2020-10-31,19,284888,14994,Bank Transfer,674,992.0,0.028189910979228485,14994.105263157895,284888.0,VIP,0
413,C414,Tania,20,Sialkot,2023-03-08,2023-12-31,6,66999,11166,Bank Transfer,298,1938.0,0.020134228187919462,11166.5,66999.0,Regular,1
414,C415,Iqra,44,Karachi,2020-04-13,2021-11-10,38,368236,9690,Bank Transfer,576,617.0,0.06597222222222222,9690.421052631578,368236.0,VIP,0
415,C416,Uzma,23,Karachi,2020-09-07,2023-12-31,13,198369,15259,Bank Transfer,1210,1938.0,0.010743801652892562,15259.153846153846,198369.0,Loyal,1
416,C417,Bilal,27,Lahore,2023-03-06,2023-12-01,12,267034,22253,Mobile Wallet,270,1938.0,0.044444444444444446,22252.833333333332,267034.0,VIP,1
417,C418,Tania,42,Faisalabad,2022-08-29,2023-12-31,33,426686,12930,Cash,489,1938.0,0.06748466257668712,12929.878787878788,426686.0,VIP,1
418,C419,Zara,26,Gujranwala,2023-09-13,2023-12-31,7,101046,14435,Bank Transfer,109,1938.0,0.06422018348623854,14435.142857142857,101046.0,Loyal,1
419,C420,Sara,45,Hyderabad,2020-12-30,2021-02-03,21,320919,15282,Bank Transfer,35,897.0,0.6,15281.857142857143,320919.0,VIP,0
420,C421,Danish,34,Hyderabad,2023-06-07,2023-12-31,24,568604,23692,Bank Transfer,207,1938.0,0.11594202898550725,23691.833333333332,568604.0,VIP,1
421,C422,Sana,30,Rawalpindi,2020-09-05,2023-12-20,27,353793,13103,Bank Transfer,1201,1938.0,0.022481265611990008,13103.444444444445,353793.00000000006,VIP,1
422,C423,Usman,30,Quetta,2022-04-11,2023-12-31,12,266601,22217,Cash,629,1938.0,0.019077901430842606,22216.75,266601.0,VIP,1
423,C424,Tania,38,Multan,2019-02-16,2021-09-04,9,208319,23147,Card,931,684.0,0.00966702470461869,23146.555555555555,208319.0,VIP,0
424,C425,Danish,33,Sialkot,2019-09-25,2020-03-26,33,444281,13463,Bank Transfer,183,1211.0,0.18032786885245902,13463.060606060606,444281.0,VIP,0
425,C426,Bilal,30,Sialkot,2023-12-26,2023-12-31,23,500723,21771,Card,5,1938.0,4.6,21770.565217391304,500722.99999999994,VIP,1
426,C427,Aisha,22,Rawalpindi,2021-03-23,2022-07-31,8,161114,20139,Card,495,354.0,0.01616161616161616,20139.25,161114.0,Loyal,0
427,C428,Iqra,25,Faisalabad,2018-04-29,2018-08-31,23,154024,6697,Mobile Wallet,124,1784.0,0.18548387096774194,6696.695652173913,154024.0,Loyal,0
428,C429,Anum,24,Rawalpindi,2023-12-16,2023-12-31,39,411071,10540,Card,15,1938.0,2.6,10540.28205128205,411071.0,VIP,1
429,C430,Aisha,32,Gujranwala,2020-09-13,2023-07-29,40,377180,9430,Mobile Wallet,1049,1938.0,0.03813155386081983,9429.5,377180.0,VIP,1
430,C431,Sana,28,Sialkot,2018-02-08,2020-10-17,21,464654,22126,Bank Transfer,982,1006.0,0.021384928716904276,22126.380952380954,464654.0,VIP,0
431,C432,Noor,38,Faisalabad,2022-10-04,2023-12-31,19,392512,20659,Cash,453,1938.0,0.04194260485651214,20658.526315789473,392512.0,VIP,1
432,C433,Zara,35,Lahore,2020-08-29,2022-11-18,39,658608,16887,Mobile Wallet,811,244.0,0.04808877928483354,16887.384615384617,658608.0,VIP,0
433,C434,Ahmed,41,Peshawar,2021-01-29,2021-03-16,39,268253,6878,Bank Transfer,46,856.0,0.8478260869565217,6878.282051282052,268253.0,VIP,0
434,C435,Noman,44,Rawalpindi,2021-12-14,2023-04-06,15,201702,13447,Cash,478,105.0,0.03138075313807531,13446.8,201701.99999999997,VIP,0
435,C436,Omar,40,Sialkot,2018-06-11,2020-04-03,31,190386,6141,Cash,662,1203.0,0.04682779456193353,6141.4838709677415,190385.99999999997,Loyal,0
436,C437,Bilal,29,Multan,2022-08-29,2023-09-22,15,143959,9597,Mobile Wallet,389,1938.0,0.038560411311053984,9597.266666666666,143959.0,Loyal,1
437,C438,Kiran,36,Faisalabad,2019-11-05,2021-05-14,33,496079,15033,Mobile Wallet,556,797.0,0.05935251798561151,15032.69696969697,496079.0,VIP,0
438,C439,Hamza,34,Lahore,2019-07-31,2020-12-04,28,642593,22950,Bank Transfer,492,958.0,0.056910569105691054,22949.75,642593.0,VIP,0
439,C440,Ali,28,Hyderabad,2019-05-22,2022-01-07,26,356327,13705,Mobile Wallet,961,559.0,0.027055150884495317,13704.884615384615,356327.0,VIP,0
440,C441,Omar,41,Rawalpindi,2023-04-16,2023-07-06,38,623273,16402,Cash,81,14.0,0.4691358024691358,16401.92105263158,623273.0,VIP,0
441,C442,Imran,40,Quetta,2021-05-22,2023-12-31,29,246650,8505,Card,953,1938.0,0.030430220356768102,8505.172413793103,246650.0,VIP,1
442,C443,Zain,35,Lahore,2019-02-03,2020-06-27,37,345573,9340,Mobile Wallet,510,1118.0,0.07254901960784314,9339.81081081081,345573.0,VIP,0
443,C444,Mahnoor,33,Gujranwala,2019-09-25,2022-02-20,9,191495,21277,Mobile Wallet,879,515.0,0.010238907849829351,21277.222222222223,191495.0,Loyal,0
444,C445,Usman,42,Multan,2020-06-08,2023-01-02,31,408849,13189,Card,938,199.0,0.03304904051172708,13188.677419354839,408849.0,VIP,0
445,C446,Hina,37,Sialkot,2022-01-09,2022-06-12,28,380925,13604,Card,154,403.0,0.18181818181818182,13604.464285714286,380925.0,VIP,0
446,C447,Sana,22,Sialkot,2020-05-18,2023-12-31,4,27391,6848,Cash,1322,1938.0,0.0030257186081694403,6847.75,27391.0,Regular,1
447,C448,Talha,45,Gujranwala,2020-04-20,2020-10-07,38,451813,11890,Cash,170,1016.0,0.2235294117647059,11889.815789473685,451813.00000000006,VIP,0
448,C449,Sara,44,Islamabad,2018-01-12,2019-09-01,12,111554,9296,Cash,597,1418.0,0.020100502512562814,9296.166666666666,111554.0,Loyal,0
449,C450,Hamza,41,Karachi,2019-06-24,2019-08-23,25,322742,12910,Card,60,1427.0,0.4166666666666667,12909.68,322742.0,VIP,0
450,C451,Khalid,28,Karachi,2019-06-04,2021-11-12,36,321779,8938,Bank Transfer,892,615.0,0.04035874439461883,8938.305555555555,321779.0,VIP,0
451,C452,Iqra,44,Multan,2023-10-04,2023-12-31,9,178367,19819,Card,88,1938.0,0.10227272727272728,19818.555555555555,178367.0,Loyal,1
452,C453,Kiran,29,Quetta,2018-05-08,2018-10-09,33,594861,18026,Card,154,1745.0,0.21428571428571427,18026.090909090908,594861.0,VIP,0
453,C454,Uzma,42,Quetta,2018-10-29,2019-05-12,23,553270,24055,Cash,195,1530.0,0.11794871794871795,24055.217391304348,553270.0,VIP,0
454,C455,Saad,39,Sialkot,2021-08-24,2023-11-12,36,525424,14595,Bank Transfer,810,1938.0,0.044444444444444446,14595.111111111111,525424.0000000001,VIP,1
455,C456,Omar,45,Lahore,2020-05-30,2022-11-26,31,383760,12379,Bank Transfer,910,236.0,0.03406593406593406,12379.354838709678,383760.0,VIP,0
456,C457,Fatima,33,Lahore,2021-07-04,2023-12-25,23,303235,13184,Cash,904,1938.0,0.025442477876106196,13184.130434782608,303235.0,VIP,1
457,C458,Rabia,22,Lahore,2018-12-16,2019-07-24,30,250910,8364,Mobile Wallet,220,1457.0,0.13636363636363635,8363.666666666666,250909.99999999994,VIP,0
458,C459,Talha,37,Karachi,2021-09-12,2023-12-31,10,181907,18191,Bank Transfer,840,1938.0,0.011904761904761904,18190.7,181907.0,Loyal,1
459,C460,Hassan,29,Gujranwala,2021-07-03,2023-07-23,9,215592,23955,Cash,750,1938.0,0.012,23954.666666666668,215592.0,VIP,1
460,C461,Rabia,27,Lahore,2021-12-05,2023-12-31,26,233847,8994,Cash,756,1938.0,0.03439153439153439,8994.115384615385,233847.0,VIP,1
461,C462,Anum,37,Gujranwala,2018-04-18,2021-10-16,20,115158,5758,Mobile Wallet,1277,642.0,0.015661707126076743,5757.9,115157.99999999999,Loyal,0
462,C463,Sara,31,Karachi,2020-01-14,2020-12-02,39,676711,17352,Card,323,960.0,0.12074303405572756,17351.5641025641,676711.0,VIP,0
463,C464,Bilal,43,Hyderabad,2020-05-31,2022-08-09,29,566919,19549,Mobile Wallet,800,345.0,0.03625,19548.931034482757,566919.0,VIP,0
464,C465,Zain,43,Multan,2018-12-14,2019-04-30,12,124997,10416,Card,137,1542.0,0.08759124087591241,10416.416666666666,124997.0,Loyal,0
465,C466,Bilal,28,Quetta,2022-10-03,2023-12-31,31,562642,18150,Card,454,1938.0,0.06828193832599119,18149.74193548387,562642.0,VIP,1
466,C467,Noor,33,Lahore,2021-03-06,2023-12-31,40,840056,21001,Mobile Wallet,1030,1938.0,0.038834951456310676,21001.4,840056.0,VIP,1
467,C468,Usman,27,Peshawar,2018-08-13,2018-09-27,16,248615,15538,Cash,45,1757.0,0.35555555555555557,15538.4375,248615.00000000003,VIP,0
468,C469,Fahad,29,Multan,2019-05-07,2019-06-21,34,628701,18491,Bank Transfer,45,1490.0,0.7555555555555555,18491.20588235294,628701.0,VIP,0
469,C470,Mahnoor,42,Rawalpindi,2023-08-12,2023-12-31,25,182130,7285,Card,141,1938.0,0.1773049645390071,7285.2,182130.0,Loyal,1
470,C471,Anum,20,Quetta,2018-11-15,2020-09-16,39,749031,19206,Bank Transfer,671,1037.0,0.05812220566318927,19205.923076923078,749031.0000000001,VIP,0
471,C472,Noman,23,Peshawar,2018-03-27,2020-02-20,13,269653,20743,Mobile Wallet,695,1246.0,0.01870503597122302,20742.53846153846,269653.0,VIP,0
472,C473,Bilal,33,Lahore,2020-09-23,2023-04-03,40,726576,18164,Bank Transfer,922,108.0,0.04338394793926247,18164.4,726576.0000000001,VIP,0
473,C474,Zain,43,Multan,2020-06-26,2022-06-08,13,97628,7510,Card,712,407.0,0.018258426966292134,7509.846153846154,97628.0,Regular,0
474,C475,Kiran,36,Rawalpindi,2021-12-02,2023-12-21,12,146830,12236,Mobile Wallet,749,1938.0,0.01602136181575434,12235.833333333334,146830.00000000003,Loyal,1
475,C476,Arslan,25,Gujranwala,2019-09-19,2023-06-22,7,79041,11292,Bank Transfer,1372,28.0,0.00510204081632653,11291.57142857143,79041.0,Regular,0
476,C477,Sana,44,Gujranwala,2023-01-13,2023-12-31,39,630156,16158,Mobile Wallet,352,1938.0,0.11079545454545454,16157.846153846154,630156.0,VIP,1
477,C478,Danish,34,Lahore,2023-04-05,2023-12-31,22,310815,14128,Mobile Wallet,270,1938.0,0.08148148148148149,14127.954545454546,310815.0,VIP,1
478,C479,Tania,22,Faisalabad,2023-03-07,2023-12-31,5,33869,6774,Mobile Wallet,299,1938.0,0.016722408026755852,6773.8,33869.0,Regular,1
479,C480,Imran,40,Lahore,2023-09-08,2023-12-31,32,772686,24146,Card,114,1938.0,0.2807017543859649,24146.4375,772686.0,VIP,1
480,C481,Iqra,45,Gujranwala,2020-02-11,2021-12-30,33,682435,20680,Card,688,567.0,0.04796511627906977,20679.848484848484,682435.0,VIP,0
481,C482,Iqra,23,Multan,2018-12-12,2021-11-09,14,85729,6124,Bank Transfer,1063,618.0,0.01317027281279398,6123.5,85729.00000000001,Regular,0
482,C483,Iqra,36,Hyderabad,2019-10-13,2021-11-26,26,366817,14108,Mobile Wallet,775,601.0,0.03354838709677419,14108.346153846154,366817.0,VIP,0
483,C484,Nadia,21,Sialkot,2021-10-02,2022-03-15,24,195430,8143,Bank Transfer,164,492.0,0.14634146341463414,8142.916666666667,195429.99999999997,Loyal,0
484,C485,Noman,28,Sialkot,2019-09-08,2021-08-20,8,195913,24489,Mobile Wallet,712,699.0,0.011235955056179775,24489.125,195913.0,Loyal,0
485,C486,Zain,40,Sialkot,2022-05-25,2023-03-15,8,121865,15233,Mobile Wallet,294,127.0,0.027210884353741496,15233.125,121865.0,Loyal,0
486,C487,Talha,41,Sialkot,2023-11-27,2023-12-31,30,640880,21363,Mobile Wallet,34,1938.0,0.8823529411764706,21362.666666666668,640880.0,VIP,1
487,C488,Zain,25,Rawalpindi,2021-10-31,2023-12-31,15,195661,13044,Cash,791,1938.0,0.018963337547408345,13044.066666666668,195661.00000000003,Loyal,1
488,C489,Imran,29,Lahore,2023-09-11,2023-12-31,36,228131,6337,Cash,111,1938.0,0.32432432432432434,6336.972222222223,228131.00000000003,VIP,1
489,C490,Nadia,32,Islamabad,2019-10-27,2020-11-30,13,239959,18458,Mobile Wallet,400,962.0,0.0325,18458.384615384617,239959.0,VIP,0
490,C491,Waqar,34,Gujranwala,2021-03-13,2023-10-18,17,372490,21911,Bank Transfer,949,1938.0,0.01791359325605901,21911.176470588234,372490.0,VIP,1
491,C492,Arslan,31,Sialkot,2022-12-10,2023-12-31,21,367879,17518,Bank Transfer,386,1938.0,0.054404145077720206,17518.04761904762,367879.0,VIP,1
492,C493,Farhan,26,Gujranwala,2019-07-21,2021-01-13,6,129139,21523,Card,542,918.0,0.01107011070110701,21523.166666666668,129139.0,Loyal,0
493,C494,Kiran,23,Faisalabad,2018-12-10,2019-12-03,20,410447,20522,Cash,358,1325.0,0.055865921787709494,20522.35,410446.99999999994,VIP,0
494,C495,Anum,22,Rawalpindi,2023-01-22,2023-12-31,4,71057,17764,Mobile Wallet,343,1938.0,0.011661807580174927,17764.25,71057.0,Regular,1
495,C496,Waqar,32,Lahore,2022-03-16,2023-07-18,4,64429,16107,Mobile Wallet,489,2.0,0.0081799591002045,16107.25,64429.00000000001,Regular,0
496,C497,Danish,24,Karachi,2021-03-21,2023-12-13,11,222929,20266,Card,997,1938.0,0.011033099297893681,20266.272727272728,222929.0,VIP,1
497,C498,Bilal,20,Faisalabad,2020-06-02,2021-05-04,38,950771,25020,Card,336,807.0,0.1130952380952381,25020.28947368421,950771.0,VIP,0
498,C499,Noman,27,Faisalabad,2019-05-15,2019-09-19,18,342299,19017,Bank Transfer,127,1400.0,0.14173228346456693,19016.61111111111,342299.0,VIP,0
499,C500,Imran,23,Quetta,2018-03-09,2021-10-23,35,812969,23228,Cash,1324,635.0,0.026435045317220542,23227.685714285715,812969.0,VIP,0
500,C501,Noman,33,Karachi,2021-12-16,2023-05-22,39,704606,18067,Card,522,59.0,0.07471264367816093,18066.82051282051,704606.0,VIP,0
501,C502,Kiran,31,Lahore,2023-11-25,2023-12-31,35,761255,21750,Bank Transfer,36,1938.0,0.9722222222222222,21750.14285714286,761255.0,VIP,1
502,C503,Rabia,21,Sialkot,2022-05-04,2023-12-31,19,103605,5453,Card,606,1938.0,0.03135313531353135,5452.894736842105,103604.99999999999,Loyal,1
503,C504,Noor,27,Sialkot,2019-03-01,2022-07-04,24,214655,8944,Mobile Wallet,1221,381.0,0.019656019656019656,8943.958333333334,214655.00000000003,VIP,0
504,C505,Khalid,44,Sialkot,2023-03-19,2023-12-31,33,373354,11314,Card,287,1938.0,0.11498257839721254,11313.757575757576,373354.0,VIP,1
505,C506,Sana,21,Faisalabad,2020-04-05,2020-08-02,15,93832,6255,Mobile Wallet,119,1082.0,0.12605042016806722,6255.466666666666,93831.99999999999,Regular,0
506,C507,Tania,32,Hyderabad,2023-04-24,2023-12-31,5,55105,11021,Card,251,1938.0,0.0199203187250996,11021.0,55105.0,Regular,1
507,C508,Sara,28,Lahore,2022-02-16,2023-12-31,28,564898,20175,Bank Transfer,683,1938.0,0.040995607613469986,20174.928571428572,564898.0,VIP,1
508,C509,Sara,25,Quetta,2023-07-31,2023-12-31,36,509498,14153,Bank Transfer,153,1938.0,0.23529411764705882,14152.722222222223,509498.00000000006,VIP,1
509,C510,Bilal,33,Gujranwala,2020-01-10,2023-03-02,21,313068,14908,Mobile Wallet,1147,140.0,0.018308631211857017,14908.0,313068.0,VIP,0
510,C511,Noman,29,Quetta,2022-10-12,2023-10-18,31,509381,16432,Mobile Wallet,371,1938.0,0.08355795148247978,16431.645161290322,509380.99999999994,VIP,1
511,C512,Aisha,33,Faisalabad,2018-08-23,2019-02-22,28,473931,16926,Cash,183,1609.0,0.15300546448087432,16926.10714285714,473930.99999999994,VIP,0
512,C513,Ahmed,24,Gujranwala,2022-11-30,2023-03-11,11,77141,7013,Mobile Wallet,101,131.0,0.10891089108910891,7012.818181818182,77141.0,Regular,0
513,C514,Hina,32,Gujranwala,2018-05-13,2021-11-02,12,247549,20629,Mobile Wallet,1269,625.0,0.009456264775413711,20629.083333333332,247548.99999999997,VIP,0
514,C515,Iqra,44,Lahore,2019-07-18,2022-08-05,26,460384,17707,Mobile Wallet,1114,349.0,0.02333931777378815,17707.076923076922,460384.0,VIP,0
515,C516,Waqar,23,Karachi,2020-02-02,2022-12-20,36,662801,18411,Card,1052,212.0,0.034220532319391636,18411.13888888889,662801.0,VIP,0
